station_id,name,lat,lon,state,elevation,total_days,observed_days,pct_observed,first_date,last_date
42029,TOTARA,-28.417,149.217,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42030,BUNGUNYA SCHOOL,-28.428,149.653,QLD,,9648,340,3.5,2000-01-01,2026-05-31
42033,SHELBOURNE,-26.3,150.183,QLD,,9648,3975,41.2,2000-01-01,2026-05-31
42034,OURIGILLA,-27.169,150.002,QLD,,9648,9034,93.6,2000-01-01,2026-05-31
42035,JACKSON COMMUNITY POSTAL  AGENCY,-26.644,149.628,QLD,,9648,8473,87.8,2000-01-01,2026-05-31
42042,KILBEGGAN,-25.992,150.43,QLD,,9648,7028,72.8,2000-01-01,2026-05-31
42044,TOOBEAH POST OFFICE,-28.417,149.87,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42048,CONDAMINE,-26.927,150.142,QLD,,9648,6961,72.1,2000-01-01,2026-05-31
42050,REMILTON,-28.064,149.655,QLD,,9648,6638,68.8,2000-01-01,2026-05-31
42051,WYCANNA,-28.225,149.409,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42052,RIVERSDALE,-27.983,149.167,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42059,AUBURN,-25.953,150.614,QLD,,9648,3856,40.0,2000-01-01,2026-05-31
42068,EUMERELLA SOUTH,-28.726,148.834,QLD,,9648,6353,65.8,2000-01-01,2026-05-31
42069,BIRRA BIRRA,-28.609,148.661,QLD,,9648,7483,77.6,2000-01-01,2026-05-31
42070,MYALL PLAINS,-28.35,148.75,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42071,TANDAWANNA,-28.367,149.7,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42075,BAWNDUGGIE,-26.16,150.839,QLD,,9648,9502,98.5,2000-01-01,2026-05-31
42076,THALLON,-28.65,148.857,QLD,,9648,2293,23.8,2000-01-01,2026-05-31
42078,HAREWOOD,-26.919,150.472,QLD,,9648,9015,93.4,2000-01-01,2026-05-31
42082,WOMBALANO,-26.021,150.688,QLD,,9648,4545,47.1,2000-01-01,2026-05-31
42083,CHESHUNT,-27.317,150.317,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42084,MOGUL DOWNS,-26.933,150.417,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42085,ULUPNA,-27.917,150.183,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42086,WOODLEA,-27.135,150.409,QLD,,9648,9419,97.6,2000-01-01,2026-05-31
42089,SOMERSET,-26.727,150.508,QLD,,9648,0,0.0,2000-01-01,2026-05-31
42091,BALLON,-26.449,150.893,QLD,,9648,2670,27.7,2000-01-01,2026-05-31
42112,MILES CONSTANCE STREET,-26.657,150.182,QLD,,9648,9396,97.4,2000-01-01,2026-05-31
43000,AMBY,-26.548,148.185,QLD,,9648,3104,32.2,2000-01-01,2026-05-31
43004,BINDANGO,-26.483,148.483,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43007,COOGOON,-27.083,148.6,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43009,FOREST VALE,-25.928,147.872,QLD,,9648,1204,12.5,2000-01-01,2026-05-31
43010,FROGMOOR,-27.078,149.115,QLD,,9648,2525,26.2,2000-01-01,2026-05-31
43011,STRANRAER,-26.017,148.583,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43012,ROCKDALE,-27.069,149.25,QLD,,9648,1936,20.1,2000-01-01,2026-05-31
43014,HORSESHOE LAGOON,-26.311,148.58,QLD,,9648,4803,49.8,2000-01-01,2026-05-31
43015,INJUNE POST OFFICE,-25.843,148.567,QLD,,9648,9594,99.4,2000-01-01,2026-05-31
43016,KILMOREY,-26.1,148.183,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43018,LAURISTON,-26.7,148.9,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43020,MITCHELL POST OFFICE,-26.489,147.978,QLD,,9648,9619,99.7,2000-01-01,2026-05-31
43021,MOOGA HILLS,-26.283,148.9,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43022,MOUNT ABUNDANCE,-26.6,148.717,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43023,AIRLIE,-26.802,148.41,QLD,,9648,7119,73.8,2000-01-01,2026-05-31
43025,MUCKADILLA POST OFFICE,-26.583,148.383,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43026,NORMANDY,-26.769,148.356,QLD,,9648,8257,85.6,2000-01-01,2026-05-31
43027,COLLINGWOOD,-27.333,149.033,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43028,POSSESSION CREEK,-25.9,147.782,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43029,REDFORD,-25.825,147.411,QLD,,9648,2660,27.6,2000-01-01,2026-05-31
43030,ROMA POST OFFICE,-26.572,148.79,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43031,ROMA DOWNS,-26.616,148.866,QLD,,9648,670,6.9,2000-01-01,2026-05-31
43034,ST GEORGE POST OFFICE,-28.036,148.581,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43035,SURAT,-27.159,149.07,QLD,,9648,9617,99.7,2000-01-01,2026-05-31
43036,SUTTON GRANGE,-26.9,149.0,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43038,WALLUMBILLA POST OFFICE,-26.585,149.186,QLD,,9648,6222,64.5,2000-01-01,2026-05-31
43039,WERIBONE,-27.344,148.878,QLD,,9648,1981,20.5,2000-01-01,2026-05-31
43042,WINSTON,-26.5,148.949,QLD,,9648,511,5.3,2000-01-01,2026-05-31
43043,YULEBA GARDEN ST,-26.613,149.388,QLD,,9648,8142,84.4,2000-01-01,2026-05-31
43044,YULEBA STATE FOREST,-26.638,149.426,QLD,,9648,5315,55.1,2000-01-01,2026-05-31
43050,CRYSTAL BROOK,-25.517,147.983,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43052,WARKON,-27.001,149.497,QLD,,9648,9531,98.8,2000-01-01,2026-05-31
43053,ST GEORGE (HUTT ST),-28.053,148.563,QLD,,9648,1057,11.0,2000-01-01,2026-05-31
43055,GLENEARN,-27.533,148.884,QLD,,9648,3090,32.0,2000-01-01,2026-05-31
43057,PINE HILLS,-26.263,149.239,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43058,BARRACKDALE,-27.532,148.734,QLD,,9648,6434,66.7,2000-01-01,2026-05-31
43060,HAVELOCK,-26.076,147.904,QLD,,9648,9611,99.6,2000-01-01,2026-05-31
43061,GUNNEWIN,-25.985,148.557,QLD,,9648,9346,96.9,2000-01-01,2026-05-31
43065,KATOOTA,-27.769,148.715,QLD,,9648,6783,70.3,2000-01-01,2026-05-31
43067,BASIN DOWNS,-27.407,148.831,QLD,,9648,6096,63.2,2000-01-01,2026-05-31
43070,TALOONA,-26.043,149.074,QLD,,9648,2705,28.0,2000-01-01,2026-05-31
43077,GARRABARRA,-26.947,149.014,QLD,,9648,439,4.6,2000-01-01,2026-05-31
43080,KAROOLA PARK,-27.227,148.741,QLD,,9648,7843,81.3,2000-01-01,2026-05-31
43089,DALKEITH,-27.8,149.3,QLD,,9648,0,0.0,2000-01-01,2026-05-31
43090,BEARDMORE DAM,-27.907,148.651,QLD,,9648,7904,81.9,2000-01-01,2026-05-31
43091,ROMA AIRPORT,-26.548,148.771,QLD,,9648,9513,98.6,2000-01-01,2026-05-31
43093,WAVERLEY DOWNS,-26.606,148.537,QLD,,9648,8740,90.6,2000-01-01,2026-05-31
43095,NAMARAH,-27.387,149.388,QLD,,9648,9607,99.6,2000-01-01,2026-05-31
43109,ST GEORGE AIRPORT,-28.048,148.596,QLD,,9648,9438,97.8,2000-01-01,2026-05-31
44000,ARABELLA,-26.4,146.483,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44001,ANGELLALA DOWNS HOMESTEAD,-26.018,147.03,QLD,,9648,9319,96.6,2000-01-01,2026-05-31
44002,AUGATHELLA POST OFFICE,-25.796,146.586,QLD,,9648,6132,63.6,2000-01-01,2026-05-31
44003,BALLANDOOL,-28.967,147.667,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44004,BEECHAL,-27.138,144.739,QLD,,9648,7587,78.6,2000-01-01,2026-05-31
44006,BIDDENHAM,-25.803,146.425,QLD,,9648,3042,31.5,2000-01-01,2026-05-31
44007,BIERBANK,-26.776,145.071,QLD,,9648,3388,35.1,2000-01-01,2026-05-31
44009,BOATMAN STATION,-27.261,146.914,QLD,,9648,7283,75.5,2000-01-01,2026-05-31
44010,BOLLON MARY ST,-28.034,147.478,QLD,,9648,9137,94.7,2000-01-01,2026-05-31
44011,EKARI PARK,-26.817,147.667,QLD,,9648,1150,11.9,2000-01-01,2026-05-31
44012,BOORARA,-28.657,144.381,QLD,,9648,3090,32.0,2000-01-01,2026-05-31
44013,BOOTHULLA,-26.383,145.217,QLD,,9648,5595,58.0,2000-01-01,2026-05-31
44014,BUNDALEER,-28.7,146.55,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44016,BURENDA,-25.766,146.733,QLD,,9648,3557,36.9,2000-01-01,2026-05-31
44017,BYZANTIUM,-27.182,147.58,QLD,,9648,3877,40.2,2000-01-01,2026-05-31
44018,CAIWARRO,-28.7,144.783,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44021,CHARLEVILLE AERO,-26.414,146.256,QLD,,9648,9373,97.1,2000-01-01,2026-05-31
44022,CHARLEVILLE POST OFFICE,-26.402,146.238,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44024,COONGOOLA,-27.65,145.9,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44025,COWLEY STATION,-26.904,144.827,QLD,,9648,4566,47.3,2000-01-01,2026-05-31
44026,CUNNAMULLA POST OFFICE,-28.069,145.682,QLD,,9648,9506,98.5,2000-01-01,2026-05-31
44027,CURRAWINYA,-28.833,144.483,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44028,CYTHERA,-26.973,147.643,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44029,DILLALAH,-26.858,146.028,QLD,,9648,8262,85.6,2000-01-01,2026-05-31
44030,DIRRANBANDI HIGH SCHOOL,-28.576,148.23,QLD,,9648,3085,32.0,2000-01-01,2026-05-31
44031,DYNEVOR DOWNS,-28.091,144.359,QLD,,9648,6828,70.8,2000-01-01,2026-05-31
44032,EULO POST OFFICE,-28.16,145.047,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44033,EVERSFIELD,-26.679,147.505,QLD,,9648,2898,30.0,2000-01-01,2026-05-31
44034,FERNLEE,-28.274,147.048,QLD,,9648,2927,30.3,2000-01-01,2026-05-31
44035,FORTLAND,-26.983,146.5,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44038,GLENORIE,-27.02,147.154,QLD,,9648,9421,97.6,2000-01-01,2026-05-31
44039,GOWRIE STATION,-26.232,146.319,QLD,,9648,30,0.3,2000-01-01,2026-05-31
44040,GUMBARDO,-26.111,144.873,QLD,,9648,9566,99.2,2000-01-01,2026-05-31
44041,GUNDARE,-25.972,146.619,QLD,,9648,8178,84.8,2000-01-01,2026-05-31
44042,HEBEL STORE,-28.972,147.796,QLD,,9648,3470,36.0,2000-01-01,2026-05-31
44043,HUNGERFORD POLICE STATION,-29.0,144.4,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44044,IVANHOE DOWNS,-26.345,147.126,QLD,,9648,9526,98.7,2000-01-01,2026-05-31
44045,KENILWORTH,-27.413,147.431,QLD,,9648,9541,98.9,2000-01-01,2026-05-31
44046,LOLWORTH,-27.117,147.167,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44047,LOWAN HILLS,-26.44,147.694,QLD,,9648,9486,98.3,2000-01-01,2026-05-31
44048,MACWOOD,-27.601,148.079,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44050,MORVEN POST OFFICE,-26.416,147.113,QLD,,9648,7988,82.8,2000-01-01,2026-05-31
44051,MOUNT ALFRED,-27.2,145.35,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44052,MOUNT MORRIS,-25.813,145.573,QLD,,9648,69,0.7,2000-01-01,2026-05-31
44053,MOURILYAN,-27.963,147.629,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44054,MULGA DOWNS,-28.806,147.12,QLD,,9648,9486,98.3,2000-01-01,2026-05-31
44055,KYNNERSLEY,-27.067,145.917,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44056,MUNGALLALA,-26.446,147.545,QLD,,9648,9590,99.4,2000-01-01,2026-05-31
44057,NIVE DOWNS,-25.499,146.544,QLD,,9648,9487,98.3,2000-01-01,2026-05-31
44058,NOONDOO,-28.6,148.4,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44059,NOORAMA,-28.701,146.234,QLD,,9648,3183,33.0,2000-01-01,2026-05-31
44060,NORTH YANCHO,-28.257,147.254,QLD,,9648,1442,14.9,2000-01-01,2026-05-31
44061,OAKWOOD,-25.683,146.133,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44062,PEROLA PARK,-25.707,146.322,QLD,,9648,9236,95.7,2000-01-01,2026-05-31
44063,QUILBERRY STATION,-27.087,145.921,QLD,,9648,4377,45.4,2000-01-01,2026-05-31
44064,SPRING CREEK,-27.269,145.38,QLD,,9648,4950,51.3,2000-01-01,2026-05-31
44065,THURULGOONA,-28.711,145.923,QLD,,9648,5738,59.5,2000-01-01,2026-05-31
44067,TINNENBURRA,-28.731,145.552,QLD,,9648,6103,63.3,2000-01-01,2026-05-31
44068,TOMOO,-27.093,147.366,QLD,,9648,6560,68.0,2000-01-01,2026-05-31
44069,TULLOCHARD,-27.163,147.296,QLD,,9648,1816,18.8,2000-01-01,2026-05-31
44070,VICTORIA DOWNS,-26.375,147.039,QLD,,9648,9475,98.2,2000-01-01,2026-05-31
44071,CHEEPIE POST OFFICE,-26.63,145.015,QLD,,9648,7483,77.6,2000-01-01,2026-05-31
44072,WERRINA,-26.884,145.899,QLD,,9648,2505,26.0,2000-01-01,2026-05-31
44074,WODONGA,-26.583,147.417,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44075,WOODLANDS,-27.265,148.081,QLD,,9648,9272,96.1,2000-01-01,2026-05-31
44076,WYANDRA RAILWAY ST,-27.246,145.981,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44077,YARRAWONGA,-26.283,146.4,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44078,YARRONVALE,-26.803,145.346,QLD,,9648,5686,58.9,2000-01-01,2026-05-31
44079,ALBURY,-26.773,147.319,QLD,,9648,9445,97.9,2000-01-01,2026-05-31
44081,CHARLOTTE PLAINS,-28.081,146.18,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44084,BERALGA HOMESTEAD,-27.754,147.985,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44091,AVONDALE,-26.5,147.7,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44093,WOOLERINA,-28.533,147.4,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44097,MOUNT LINDSAY,-25.25,146.964,QLD,,9648,2075,21.5,2000-01-01,2026-05-31
44099,BULLINDGIE,-28.383,147.917,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44100,PERWELL,-27.499,148.25,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44101,EURABA,-26.633,147.867,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44104,WOOLABRA,-26.141,146.395,QLD,,9648,1556,16.1,2000-01-01,2026-05-31
44107,MOAMA,-27.572,144.848,QLD,,9648,4362,45.2,2000-01-01,2026-05-31
44111,WANSEY DOWNS,-25.852,146.189,QLD,,9648,9433,97.8,2000-01-01,2026-05-31
44112,CUNNYANA,-27.442,147.948,QLD,,9648,5562,57.6,2000-01-01,2026-05-31
44114,NOONDOO SHED,-28.74,148.524,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44115,CHESTERTON,-25.335,147.3,QLD,,9648,3332,34.5,2000-01-01,2026-05-31
44120,SHERWOOD PARK STATION,-25.885,144.863,QLD,,9648,6600,68.4,2000-01-01,2026-05-31
44127,ASHLING,-27.388,147.286,QLD,,9648,3212,33.3,2000-01-01,2026-05-31
44128,CLONARD,-28.017,147.75,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44129,PINGINE,-26.421,144.999,QLD,,9648,6800,70.5,2000-01-01,2026-05-31
44130,BENDENA,-27.85,146.879,QLD,,9648,2816,29.2,2000-01-01,2026-05-31
44131,DEELAMON,-27.543,147.304,QLD,,9648,1726,17.9,2000-01-01,2026-05-31
44132,ELMINA,-27.383,146.6,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44133,BOGARELLA,-25.375,147.107,QLD,,9648,3475,36.0,2000-01-01,2026-05-31
44137,ROSEHILL,-27.872,148.034,QLD,,9648,9273,96.1,2000-01-01,2026-05-31
44139,KANDIMULLA,-26.893,147.817,QLD,,9648,6529,67.7,2000-01-01,2026-05-31
44142,RUTHERGLEN,-27.684,147.698,QLD,,9648,9320,96.6,2000-01-01,2026-05-31
44146,GLANWORTH,-25.45,145.75,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44149,LANGLO DOWNS,-25.533,145.783,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44150,KAHMOO,-28.096,145.507,QLD,,9648,8831,91.5,2000-01-01,2026-05-31
44151,GAMARREN,-28.326,146.511,QLD,,9648,5842,60.6,2000-01-01,2026-05-31
44152,DINGWALL,-27.463,146.852,QLD,,9648,5695,59.0,2000-01-01,2026-05-31
44154,WHYENBAH,-28.387,148.311,QLD,,9648,9170,95.0,2000-01-01,2026-05-31
44161,MILLIE STATION,-26.217,146.133,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44166,YAMBURGAN,-28.513,148.402,QLD,,9648,9271,96.1,2000-01-01,2026-05-31
44168,BAYRICK,-25.464,146.027,QLD,,9648,6960,72.1,2000-01-01,2026-05-31
44173,AUTHORINGA,-26.667,146.617,QLD,,9648,0,0.0,2000-01-01,2026-05-31
44174,WALLEN,-27.62,145.828,QLD,,9648,9414,97.6,2000-01-01,2026-05-31
44175,KINCORA,-26.631,147.884,QLD,,9648,7252,75.2,2000-01-01,2026-05-31
44178,DOONDI,-28.25,148.464,QLD,,9648,1747,18.1,2000-01-01,2026-05-31
44180,WINDERMERE,-27.995,148.498,QLD,,9648,28,0.3,2000-01-01,2026-05-31
44181,HUNGERFORD (PAROO RIVER),-28.997,144.409,QLD,,9648,9107,94.4,2000-01-01,2026-05-31
44192,ALDVILLE,-27.305,145.128,QLD,,9648,4399,45.6,2000-01-01,2026-05-31
44194,NINDIGULLY,-28.354,148.822,QLD,,9648,8072,83.7,2000-01-01,2026-05-31
45000,ADAVALE POST OFFICE,-25.917,144.6,QLD,,9648,0,0.0,2000-01-01,2026-05-31
45001,ARDOCH,-27.433,144.117,QLD,,9648,0,0.0,2000-01-01,2026-05-31
45002,BULLOO DOWNS,-28.527,142.961,QLD,,9648,3264,33.8,2000-01-01,2026-05-31
45003,SOUTH COMONGIN,-26.901,144.339,QLD,,9648,7670,79.5,2000-01-01,2026-05-31
45004,COMONGIN NORTH,-26.503,144.329,QLD,,9648,4290,44.5,2000-01-01,2026-05-31
45005,DURHAM DOWNS,-27.08,141.908,QLD,,9648,6752,70.0,2000-01-01,2026-05-31
45006,EROMANGA - WEBBER ST,-26.669,143.27,QLD,,9648,6631,68.7,2000-01-01,2026-05-31
45007,GOOMBIE,-26.113,144.133,QLD,,9648,6970,72.2,2000-01-01,2026-05-31
45008,KYABRA,-26.299,143.16,QLD,,9648,0,0.0,2000-01-01,2026-05-31
45009,BALLERA GAS FIELD,-27.401,141.811,QLD,,9648,8828,91.5,2000-01-01,2026-05-31
45010,MT HOWITT,-26.512,142.273,QLD,,9648,8185,84.8,2000-01-01,2026-05-31
45011,MOUNT MARGARET,-26.899,143.338,QLD,,9648,5082,52.7,2000-01-01,2026-05-31
45012,NAPPA MERRIE,-27.596,141.107,QLD,,9648,3786,39.2,2000-01-01,2026-05-31
45013,NOCCUNDRA POLICE STATION,-27.817,142.583,QLD,,9648,0,0.0,2000-01-01,2026-05-31
45014,NORLEY STATION,-27.772,143.873,QLD,,9648,3562,36.9,2000-01-01,2026-05-31
45015,QUILPIE AIRPORT,-26.613,144.258,QLD,,9648,8589,89.0,2000-01-01,2026-05-31
45016,RAY STATION,-26.083,143.726,QLD,,9648,966,10.0,2000-01-01,2026-05-31
45017,THARGOMINDAH POST OFFICE,-27.998,143.82,QLD,,9648,1917,19.9,2000-01-01,2026-05-31
45018,THYLUNGRA STATION,-26.085,143.448,QLD,,9648,3042,31.5,2000-01-01,2026-05-31
45019,TOBERMOREY STATION,-27.3,143.683,QLD,,9648,0,0.0,2000-01-01,2026-05-31
45022,WHYNOT STATION,-26.691,143.905,QLD,,9648,8759,90.8,2000-01-01,2026-05-31
45024,NOCKATUNGA STATION,-27.722,142.713,QLD,,9648,6250,64.8,2000-01-01,2026-05-31
45025,THARGOMINDAH AIRPORT,-27.987,143.815,QLD,,9648,9546,98.9,2000-01-01,2026-05-31
45027,ORIENT STATION,-28.083,143.1,QLD,,9648,0,0.0,2000-01-01,2026-05-31
45028,ARRABURY STATION,-26.761,141.019,QLD,,9648,1725,17.9,2000-01-01,2026-05-31
45029,ORIENTOS STATION,-28.072,141.532,QLD,,9648,9381,97.2,2000-01-01,2026-05-31
45030,TINDERRY STATION,-27.354,143.901,QLD,,9648,2269,23.5,2000-01-01,2026-05-31
45032,PLEVNA DOWNS,-26.681,142.594,QLD,,9648,8565,88.8,2000-01-01,2026-05-31
45034,TALLYABRA,-26.63,143.531,QLD,,9648,6222,64.5,2000-01-01,2026-05-31
45037,MOBLE,-26.873,143.934,QLD,,9648,6912,71.6,2000-01-01,2026-05-31
45043,ADAVALE,-25.909,144.599,QLD,,9648,4860,50.4,2000-01-01,2026-05-31
45046,NICKAVILLA,-26.333,144.217,QLD,,9648,0,0.0,2000-01-01,2026-05-31
45051,BULGROO STATION,-25.791,143.704,QLD,,9648,1733,18.0,2000-01-01,2026-05-31
45052,NOOYEAH DOWNS,-28.04,143.554,QLD,,9648,6587,68.3,2000-01-01,2026-05-31
46001,WHITE CLIFFS (BOOTRA),-30.017,142.95,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46002,WANAARING (BORRONA DOWNS),-29.766,143.114,NSW,,9648,8664,89.8,2000-01-01,2026-05-31
46003,YANCO GLEN (CORONA HOMESTEAD),-31.287,141.444,NSW,,9648,4578,47.5,2000-01-01,2026-05-31
46004,WILCANNIA (CULPAULIN),-31.733,143.217,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46006,TIBOOBURRA (FORT GREY),-29.088,141.203,NSW,,9648,7554,78.3,2000-01-01,2026-05-31
46007,GNALTA,-31.05,142.333,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46008,GRASSMERE 1,-31.417,142.633,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46012,WILCANNIA AERODROME AWS,-31.519,143.385,NSW,,9648,9546,98.9,2000-01-01,2026-05-31
46013,BROKEN HILL (KOONAWARRA),-30.972,142.323,NSW,,9648,8893,92.2,2000-01-01,2026-05-31
46015,BROKEN HILL  (LANGAWIRRA),-31.446,142.135,NSW,,9648,9611,99.6,2000-01-01,2026-05-31
46017,WILCANNIA (MENA MURTEE),-31.417,143.167,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46018,MILPARINKA HOTEL,-29.738,141.884,NSW,,9648,2150,22.3,2000-01-01,2026-05-31
46019,WHITE CLIFFS (MONOLON),-30.199,143.226,NSW,,9648,3922,40.7,2000-01-01,2026-05-31
46020,MILPARINKA (MOUNT ARROWSMITH),-30.136,141.729,NSW,,9648,3732,38.7,2000-01-01,2026-05-31
46021,MOUNT BROWNE,-29.8,141.783,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46022,WILCANNIA (MOUNT MURCHISON),-31.447,143.655,NSW,,9648,9600,99.5,2000-01-01,2026-05-31
46023,SILVERTON (MUNDI MUNDI),-31.883,141.033,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46024,WILCANNIA (MURTEE),-31.582,143.489,NSW,,9648,3915,40.6,2000-01-01,2026-05-31
46025,NELYAMBO,-31.167,144.117,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46027,BROKEN HILL (NUNTHERUNGIE),-30.8,142.483,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46028,TIBOOBURRA (OLIVE DOWNS),-29.05,141.86,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46029,TIBOOBURRA (ONEPAH),-29.016,142.156,NSW,,9648,1670,17.3,2000-01-01,2026-05-31
46031,WHITE CLIFFS (PURNANGA),-30.45,143.317,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46033,BROKEN HILL (STURTS MEADOWS),-31.297,141.71,NSW,,9648,4086,42.4,2000-01-01,2026-05-31
46034,WHITE CLIFFS (TARELLA),-31.023,143.038,NSW,,9648,5005,51.9,2000-01-01,2026-05-31
46037,TIBOOBURRA POST OFFICE,-29.434,142.01,NSW,,9648,5930,61.5,2000-01-01,2026-05-31
46038,WHITE CLIFFS (TONGO),-30.492,143.746,NSW,,9648,1786,18.5,2000-01-01,2026-05-31
46039,WANAARING (URISINO),-29.726,143.761,NSW,,9648,30,0.3,2000-01-01,2026-05-31
46041,TILPA (WARLOO),-31.183,144.1,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46042,WHITE CLIFFS POST OFFICE,-30.851,143.089,NSW,,9648,4379,45.4,2000-01-01,2026-05-31
46043,WILCANNIA (REID ST),-31.563,143.375,NSW,,9648,9458,98.0,2000-01-01,2026-05-31
46046,YALCOWINNA,-31.717,141.783,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46047,WANAARING (YAMBA),-29.733,143.333,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46048,WHITE CLIFFS (YANCANNIA),-30.267,142.783,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46049,MILPARINKA (YANDAMA DOWNS),-29.683,141.417,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46051,WANAARING (KENDABOOKA),-29.485,143.523,NSW,,9648,1135,11.8,2000-01-01,2026-05-31
46052,WANAARING (OWEN DOWNS),-29.409,143.381,NSW,,9648,9349,96.9,2000-01-01,2026-05-31
46056,CULTOWA,-31.4,144.0,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46064,GOORIMPA,-30.3,144.0,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46077,SALISBURY DOWNS,-30.0,142.783,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46078,WICANNIA (THE PEAK TANK),-30.8,142.7,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46079,WANAARING (THURLOO DOWNS),-29.291,143.481,NSW,,9648,4407,45.7,2000-01-01,2026-05-31
46085,YALPUNGA,-29.0,142.0,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46090,MILPARINKA (MILPA),-30.444,142.064,NSW,,9648,6126,63.5,2000-01-01,2026-05-31
46091,FOWLERS GAP  RESEARCH  STATION,-31.087,141.702,NSW,,9648,3512,36.4,2000-01-01,2026-05-31
46093,WHITE CLIFFS (KAYRUNNERA),-30.668,142.544,NSW,,9648,7693,79.7,2000-01-01,2026-05-31
46094,WHITE CLIFFS (WONNAMINTA),-30.632,142.322,NSW,,9648,4170,43.2,2000-01-01,2026-05-31
46115,TILPA (TREVALLYN),-31.389,144.042,NSW,,9648,9325,96.7,2000-01-01,2026-05-31
46117,BROKEN HILL (WATERBAG),-31.484,142.332,NSW,,9648,7615,78.9,2000-01-01,2026-05-31
46118,ANNALARA,-31.267,144.033,NSW,,9648,0,0.0,2000-01-01,2026-05-31
46126,TIBOOBURRA AIRPORT,-29.445,142.057,NSW,,9648,9507,98.5,2000-01-01,2026-05-31
